ue_id,loc_x,loc_y,tick,cell_lat,cell_lon,cell_id,cell_az_deg,cell_carrier_freq_mhz,distance_km,relative_bearing,cell_rxpower_dbm,sinr_db
6,-77.48644048124714,32.183028402164,29,-90.0,-180.0,1,0,2100,16.425674067120053,102.51355951875286,-100.20585020250347,-3.331071898330303
7,177.15814290692515,36.190822018059336,29,-90.0,-180.0,1,0,2100,16.45794913324565,357.15814290692515,-100.21975640542746,-3.2132106176120514
8,151.54109672193147,-19.10462655663362,29,-90.0,-180.0,1,0,2100,15.881359143726769,331.54109672193147,-99.9151276355428,-2.7046853374370636
9,63.58496240030598,-44.19440941298612,29,-90.0,-180.0,1,0,2100,15.44456018528994,243.58496240030595,-99.66882459924561,-2.5971593343254904
10,-73.8904297095634,-61.03154782902422,29,-90.0,-180.0,1,0,2100,14.986361532055824,106.10957029043664,-99.40716861727374,-2.2658954797154154
11,148.23299595655067,84.63109120341633,29,-90.0,-180.0,1,0,2100,16.782829590317437,328.2329959565507,-100.3885116518309,-4.2592557664572155
12,101.90602944629535,4.287727953825254,29,-90.0,-180.0,1,0,2100,16.166504978382125,281.90602944629535,-100.06809037895782,-3.016536589653605
13,34.50442078237464,-51.99447614090659,29,-90.0,-180.0,1,0,2100,15.25788559052531,214.5044207823746,-99.56316892585068,-2.529770117655911
14,17.757914467176903,-74.46252971742541,29,-90.0,-180.0,1,0,2100,14.36340896265746,197.75791446717687,-99.04142034057334,-1.904456873558836
15,-136.7946412449854,11.796305777465165,29,-90.0,-180.0,1,0,2100,16.24312774296651,43.20535875501463,-100.1102718722267,-3.0108797828509863
16,163.4063693529364,-64.76066304188936,29,-90.0,-180.0,1,0,2100,14.848557964044836,343.40636935293634,-99.33360657392734,-2.0952020966640115
17,12.987567689417261,27.061690916959265,29,-90.0,-180.0,1,0,2100,16.38285498565651,192.98756768941723,-100.18291775189003,-3.562734256957877
18,96.69011914501374,-38.92223889692638,29,-90.0,-180.0,1,0,2100,15.553503215176514,276.69011914501374,-99.73065627124087,-2.5903340292600014
19,-138.89851219484672,33.97151395324897,29,-90.0,-180.0,1,0,2100,16.440205725776927,41.10148780515328,-100.21427543218014,-3.2240760629239906
20,-9.861699595207313,38.870513122392964,29,-90.0,-180.0,1,0,2100,16.478962035989753,170.13830040479274,-100.23351486952488,-3.5828774078084837
21,-3.1701926069717388,44.646886742803275,29,-90.0,-180.0,1,0,2100,16.522809604883665,176.8298073930282,-100.2564967188791,-3.6067439732006665
22,161.01287417529062,-72.69598595197169,29,-90.0,-180.0,1,0,2100,14.471092859911915,341.0128741752906,-99.10948951838297,-1.8777879776369177
23,9.669516233795491,84.36012536557624,29,-90.0,-180.0,1,0,2100,16.78127673817976,189.6695162337955,-100.38994238573038,-4.2652145601413896
24,15.322122257116376,-58.66699179866849,29,-90.0,-180.0,1,0,2100,15.064826243980395,195.32212225711638,-99.45297222747041,-2.4064520227404924
25,-51.389528173545386,-86.22755522936902,29,-90.0,-180.0,1,0,2100,12.947879493111483,128.61047182645467,-98.15185787939798,-0.9547012901324163
26,-100.75252735041846,1.6771049487865213,29,-90.0,-180.0,1,0,2100,16.13842661295616,79.24747264958154,-100.05302605000008,-2.996996367358418
27,-0.4380378942129255,-19.34646756265468,29,-90.0,-180.0,1,0,2100,15.877942074422862,179.56196210578707,-99.91030393998525,-3.290028080827882
28,-24.05585839760883,48.21057201228956,29,-90.0,-180.0,1,0,2100,16.548932311607043,155.94414160239114,-100.27011613466915,-3.5991952615129446
29,-175.3217824561875,45.8137722841484,29,-90.0,-180.0,1,0,2100,16.531438532346808,4.67821754381248,-100.25848181642507,-3.328410480821567
30,72.79684162595672,-8.039327244025444,29,-90.0,-180.0,1,0,2100,16.026393481570697,252.79684162595672,-99.99179905518358,-2.994324066698849
31,168.44141319482583,84.66547017670416,29,-90.0,-180.0,1,0,2100,16.783026437211632,348.4414131948258,-100.38568082954701,-4.256750063185297
0,35.675252094105076,-2.2597395013180517,29,0.0,0.0,2,120,2100,15.196348168016431,333.8708988259351,-99.52853321073275,-2.4964087682895584
1,30.60046657929479,75.74531110952009,29,0.0,0.0,2,120,2100,15.973830404370561,247.3689432751164,-99.96251570255605,-3.3512947767721766
2,-4.707292271750816,-61.06337320634205,29,0.0,0.0,2,120,2100,15.733813567390477,62.59778418073071,-99.83119354356015,-3.0035630503999293
3,-61.669179511979905,-87.75802036831679,29,0.0,0.0,2,120,2100,16.108073791120898,61.973667065630195,-100.03559388208306,-4.142555600209051
4,-177.59296853258235,-49.73435364527728,29,0.0,0.0,2,120,2100,16.48940104537667,62.03737239287858,-100.2383759071315,-3.322242575272286
5,-18.666072830748647,-32.82506975561515,29,0.0,0.0,2,120,2100,15.237485414203679,86.38815581339892,-99.55281199434695,-2.56759384273296
6,-77.48644048124714,32.183028402164,29,0.0,0.0,2,120,2100,15.995072085638148,182.8071813959432,-99.97374594095471,-2.986810056147087
7,177.15814290692515,36.190822018059336,29,0.0,0.0,2,120,2100,16.587972019536675,243.8766915427364,-100.29021091627672,-3.3168857450924047
8,151.54109672193147,-19.10462655663362,29,0.0,0.0,2,120,2100,16.604955323541095,6.012071264621284,-100.29619643130913,-3.277185887188519
9,63.58496240030598,-44.19440941298612,29,0.0,0.0,2,120,2100,15.888449166889787,17.350576476927415,-99.91621520304868,-2.9748146956505694
10,-73.8904297095634,-61.03154782902422,29,0.0,0.0,2,120,2100,16.030242048696145,88.0063490138547,-99.99331365690705,-3.1658408373295983
11,148.23299595655067,84.63109120341633,29,0.0,0.0,2,120,2100,16.169417770581582,242.83254163663287,-100.06836728087708,-3.8126867519937213
12,101.90602944629535,4.287727953825254,29,0.0,0.0,2,120,2100,16.243873216516924,325.61836656431564,-100.10880522044263,-3.0774376619715147
13,34.50442078237464,-51.99447614090659,29,0.0,0.0,2,120,2100,15.706264312173213,36.12281547290911,-99.81592466409461,-2.917540016041216
14,17.757914467176903,-74.46252971742541,29,0.0,0.0,2,120,2100,15.940573234160796,55.15304640188208,-99.94475813042702,-3.304337319471115
15,-136.7946412449854,11.796305777465165,29,0.0,0.0,2,120,2100,16.52928247980441,166.96445722822227,-100.25887114322778,-3.2319049032489438
16,163.4063693529364,-64.76066304188936,29,0.0,0.0,2,120,2100,16.3574009259433,52.33270123167358,-100.16885475205093,-3.3758419992911692
17,12.987567689417261,27.061690916959265,29,0.0,0.0,2,120,2100,15.01477360688859,263.7449235609137,-99.42421423445376,-2.4227814932734444
18,96.69011914501374,-38.92223889692638,29,0.0,0.0,2,120,2100,16.176136247736036,9.113724347702146,-100.07179573817487,-3.108513402522183
19,-138.89851219484672,33.97151395324897,29,0.0,0.0,2,120,2100,16.477458336814482,195.7054366533485,-100.23178837132359,-3.249900139357489
20,-9.861699595207313,38.870513122392964,29,0.0,0.0,2,120,2100,15.306760914470832,228.004110408464,-99.59212293061327,-2.6275036660845608
21,-3.1701926069717388,44.646886742803275,29,0.0,0.0,2,120,2100,15.420923338383291,236.79547178820707,-99.65645446253413,-2.7167871584771754
22,161.01287417529062,-72.69598595197169,29,0.0,0.0,2,120,2100,16.28675149823565,54.212152047607674,-100.13137181615633,-3.4537004277891192
23,9.669516233795491,84.36012536557624,29,0.0,0.0,2,120,2100,16.05620115578265,240.95028542157672,-100.00721115345347,-3.7299896241012203
24,15.322122257116376,-58.66699179866849,29,0.0,0.0,2,120,2100,15.71281171755195,50.86099618726348,-99.8195714814703,-2.970491633293131
25,-51.389528173545386,-86.22755522936902,29,0.0,0.0,2,120,2100,16.093470744462177,62.94947160224339,-100.02771047104653,-3.907836645118778
26,-100.75252735041846,1.6771049487865213,29,0.0,0.0,2,120,2100,16.232774954190702,151.7070599488576,-100.10185494160814,-3.070109430836634
27,-0.4380378942129255,-19.34646756265468,29,0.0,0.0,2,120,2100,14.58291059968408,61.24738606222152,-99.16948594758607,-2.1529900698001656
28,-24.05585839760883,48.21057201228956,29,0.0,0.0,2,120,2100,15.581302633249164,219.9820354611757,-99.74636065329783,-2.8253449484134956
29,-175.3217824561875,45.8137722841484,29,0.0,0.0,2,120,2100,16.518001037551173,235.46734981703435,-100.2535315250613,-3.321157940109398
30,72.79684162595672,-8.039327244025444,29,0.0,0.0,2,120,2100,15.910217406510085,338.4105668049254,-99.92815460151341,-2.8983851559857046
31,168.44141319482583,84.66547017670416,29,0.0,0.0,2,120,2100,16.176407401742473,241.07185310024016,-100.0721059319304,-3.8194058091922263
0,35.675252094105076,-2.2597395013180517,29,90.0,180.0,3,240,2100,16.144761792251064,84.32474790589492,-100.05636389647519,-3.295323998996837
1,30.60046657929479,75.74531110952009,29,90.0,180.0,3,240,2100,14.277240368014613,89.39953342070521,-98.98756163607415,-1.8391919109705943
2,-4.707292271750816,-61.06337320634205,29,90.0,180.0,3,240,2100,16.637853338628975,124.70729227175082,-100.31595328479904,-3.712152702866019
3,-61.669179511979905,-87.75802036831679,29,90.0,180.0,3,240,2100,16.8005770801082,181.66917951197996,-100.39951860824262,-4.638928984352432
4,-177.59296853258235,-49.73435364527728,29,90.0,180.0,3,240,2100,16.559897050735163,297.5929685325823,-100.27770902448397,-3.3797584391375617
5,-18.666072830748647,-32.82506975561515,29,90.0,180.0,3,240,2100,16.430915059404224,138.66607283074865,-100.20779086880113,-3.5467774832899113
6,-77.48644048124714,32.183028402164,29,90.0,180.0,3,240,2100,15.677436354496477,197.4864404812471,-99.79822616001051,-2.720300592816737
7,177.15814290692515,36.190822018059336,29,90.0,180.0,3,240,2100,15.60559805430822,302.84185709307485,-99.75971432827225,-2.5151965202322306
8,151.54109672193147,-19.10462655663362,29,90.0,180.0,3,240,2100,16.3124612211288,328.45890327806853,-100.1466215810322,-3.0554599706162664
9,63.58496240030598,-44.19440941298612,29,90.0,180.0,3,240,2100,16.519443472274617,56.41503759969402,-100.254339069836,-3.473901118836885
10,-73.8904297095634,-61.03154782902422,29,90.0,180.0,3,240,2100,16.63764264077657,193.89042970956342,-100.3158651195025,-3.635825287856227
11,148.23299595655067,84.63109120341633,29,90.0,180.0,3,240,2100,13.300780197729722,331.76700404344933,-98.37484153016258,-1.1596741935900852
12,101.90602944629535,4.287727953825254,29,90.0,180.0,3,240,2100,16.071149958181383,18.09397055370465,-100.01544802263966,-2.9373700529945457
13,34.50442078237464,-51.99447614090659,29,90.0,180.0,3,240,2100,16.575942059977557,85.49557921762539,-100.28412971346275,-3.606741595158946
14,17.757914467176903,-74.46252971742541,29,90.0,180.0,3,240,2100,16.722836656292387,102.24208553282307,-100.35972222863745,-3.9003968698344496
15,-136.7946412449854,11.796305777465165,29,90.0,180.0,3,240,2100,15.97947084228677,256.7946412449854,-99.96551058357767,-2.791897219250404
16,163.4063693529364,-64.76066304188936,29,90.0,180.0,3,240,2100,16.662033712476944,316.5936306470636,-100.33009663864723,-3.60923515294622
17,12.987567689417261,27.061690916959265,29,90.0,180.0,3,240,2100,15.762309008752347,107.01243231058271,-99.8470820364232,-3.070383642372763
18,96.69011914501374,-38.92223889692638,29,90.0,180.0,3,240,2100,16.479363333320396,23.30988085498626,-100.2309516871643,-3.343395562772136
19,-138.89851219484672,33.97151395324897,29,90.0,180.0,3,240,2100,15.646014241425332,258.8985121948467,-99.780948837424,-2.5682485788370144
20,-9.861699595207313,38.870513122392964,29,90.0,180.0,3,240,2100,15.554515389379006,129.8616995952073,-99.73090067915241,-2.8402327882458063
21,-3.1701926069717388,44.646886742803275,29,90.0,180.0,3,240,2100,15.434632862114285,123.17019260697174,-99.66369411892684,-2.7278947919562486
22,161.01287417529062,-72.69598595197169,29,90.0,180.0,3,240,2100,16.712037237950803,318.9871258247094,-100.35557025827755,-3.7754459704445815
23,9.669516233795491,84.36012536557624,29,90.0,180.0,3,240,2100,13.350017270409468,110.33048376620451,-98.40907939537483,-1.2250400526392993
24,15.322122257116376,-58.66699179866849,29,90.0,180.0,3,240,2100,16.621862751045757,104.6778777428836,-100.3078287502059,-3.685743856228492
25,-51.389528173545386,-86.22755522936902,29,90.0,180.0,3,240,2100,16.791929978626467,171.38952817354544,-100.39501192634086,-4.416047134385623
26,-100.75252735041846,1.6771049487865213,29,90.0,180.0,3,240,2100,16.10115330309733,220.75252735041846,-100.03113631953288,-2.9640865095389746
27,-0.4380378942129255,-19.34646756265468,29,90.0,180.0,3,240,2100,16.314675365085428,120.43803789421293,-100.14654366751435,-3.632745086331824
28,-24.05585839760883,48.21057201228956,29,90.0,180.0,3,240,2100,15.3527974438352,144.05585839760886,-99.6170833820421,-2.627057439630784
29,-175.3217824561875,45.8137722841484,29,90.0,180.0,3,240,2100,15.408567193978135,295.3217824561875,-99.64832157681654,-2.402638601207307
30,72.79684162595672,-8.039327244025444,29,90.0,180.0,3,240,2100,16.20552262849353,47.203158374043255,-100.08892662105335,-3.139387849312229
31,168.44141319482583,84.66547017670416,29,90.0,180.0,3,240,2100,13.294356274535115,311.5585868051742,-98.37176702174054,-1.156026000355229
0,31.851890189556826,-2.5835815659805235,30,-90.0,-180.0,1,0,2100,16.090837062003278,211.85189018955683,-100.02656845035743,-3.2857903983008656
1,27.974512425499967,75.37544711909635,30,-90.0,-180.0,1,0,2100,16.728372220704156,207.97451242549997,-100.36299948919918,-3.918929235792323
2,-5.444878713059239,-61.56829931091971,30,-90.0,-180.0,1,0,2100,14.967658900343617,174.5551212869408,-99.39722391892248,-2.3373685459673386
3,-57.5748817244863,-86.63696184361672,30,-90.0,-180.0,1,0,2100,12.833001290068584,122.42511827551374,-98.07386458604573,-0.8743534599034913
4,-176.2782610799736,-49.31971114898722,30,-90.0,-180.0,1,0,2100,15.325897732829963,3.7217389200263824,-99.6072024145029,-2.359585600032812
5,-16.469858512135033,-32.41514601201063,30,-90.0,-180.0,1,0,2100,15.673413577810656,163.53014148786497,-99.79716710173734,-2.951182700468676
6,-77.79258656953714,32.153150969349,30,-90.0,-180.0,1,0,2100,16.425429507097512,102.20741343046285,-100.20573036481751,-3.3299542448188895
7,178.45023867607858,32.78666767935346,30,-90.0,-180.0,1,0,2100,16.430602353878285,358.4502386760786,-100.20552087756496,-3.1749701362388527
8,151.83072525802424,-19.65274491231959,30,-90.0,-180.0,1,0,2100,15.87359773283839,331.83072525802424,-99.91090907455974,-2.69915773727281
9,62.97765941002575,-44.551964116908266,30,-90.0,-180.0,1,0,2100,15.436723642739645,242.97765941002572,-99.66440615632071,-2.593226617313506
10,-69.8378254917105,-59.617125700330156,30,-90.0,-180.0,1,0,2100,15.034033240219241,110.16217450828952,-99.4347257962944,-2.3038631947366186
11,146.19466858415467,84.45080314282518,30,-90.0,-180.0,1,0,2100,16.781796663257847,326.19466858415467,-100.38819787834781,-4.246024970934088
12,100.99194560851038,4.239486680560788,30,-90.0,-180.0,1,0,2100,16.16599320855819,280.9919456085104,-100.06779810307489,-3.0184228318881274
13,35.43623235120515,-52.20531449291128,30,-90.0,-180.0,1,0,2100,15.252322575659505,215.43623235120512,-99.55998270707067,-2.5235967907000796
14,17.886205009694436,-74.30152931707785,30,-90.0,-180.0,1,0,2100,14.37371771139751,197.8862050096944,-99.04759060921276,-1.9114057707590102
15,-133.2396121843758,8.049041517639267,30,-90.0,-180.0,1,0,2100,16.205621709053922,46.7603878156242,-100.0901775622291,-2.9829477808793015
16,166.22039708972943,-65.0677168809863,30,-90.0,-180.0,1,0,2100,14.836317675118742,346.22039708972943,-99.32710011941317,-2.087998620759253
17,11.048074070747504,27.72483252334186,30,-90.0,-180.0,1,0,2100,16.388503890110908,191.04807407074748,-100.18590134435371,-3.569733544622587
18,97.40976305163304,-39.29032999620587,30,-90.0,-180.0,1,0,2100,15.546270639702731,277.40976305163304,-99.72661609459949,-2.5841093654713356
19,-137.18708525534234,33.84570645557669,30,-90.0,-180.0,1,0,2100,16.439190400860024,42.81291474465763,-100.21376497852546,-3.2251478836305596
20,-9.860266063555542,38.86847179555309,30,-90.0,-180.0,1,0,2100,16.478946195726408,170.1397339364445,-100.23350617900567,-3.582880260102244
21,-4.021298429080275,44.556183388107286,30,-90.0,-180.0,1,0,2100,16.52213573922507,175.97870157091972,-100.2561463537362,-3.6060698254211077
22,160.59399508593924,-72.19959885102045,30,-90.0,-180.0,1,0,2100,14.49937533845118,340.59399508593924,-99.12634317950656,-1.8943392213159862
23,9.317015530447463,83.96715761949406,30,-90.0,-180.0,1,0,2100,16.779020424007864,189.31701553044746,-100.38879112063287,-4.239388276147951
24,12.294231445921326,-58.60246399996085,30,-90.0,-180.0,1,0,2100,15.066883544895202,192.2942314459213,-99.45419987765783,-2.41023079671155
25,-49.04961542624568,-85.84699528027762,30,-90.0,-180.0,1,0,2100,13.043988104452795,130.95038457375438,-98.2160277584566,-1.0205948067209563
26,-99.30591867248333,3.32656375832525,30,-90.0,-180.0,1,0,2100,16.15625871725005,80.69408132751664,-100.06260117258704,-3.0156145289849885
27,0.29622060635608705,-18.381035288880625,30,-90.0,-180.0,1,0,2100,15.891513874876843,180.29622060635606,-99.91776314984232,-3.3167486927708185
28,-23.879289157237253,47.015162698635805,30,-90.0,-180.0,1,0,2100,16.5402455021845,156.12071084276272,-100.26558791676476,-3.592318825625074
29,-175.37999295905396,45.51556049020158,30,-90.0,-180.0,1,0,2100,16.529240377866213,4.620007040946007,-100.2573557080937,-3.324695186788551
30,73.31195856077946,-8.62360993078481,30,-90.0,-180.0,1,0,2100,16.01923913332203,253.31195856077943,-99.98790844695176,-2.9868515889827023
31,169.73749118538734,83.69432924608216,30,-90.0,-180.0,1,0,2100,16.77745091788984,349.73749118538734,-100.38265744365327,-4.187196199146248
0,31.851890189556826,-2.5835815659805235,30,0.0,0.0,2,120,2100,15.084185705923383,334.88712821477225,-99.46430677735405,-2.4322849860521742
1,27.974512425499967,75.37544711909635,30,0.0,0.0,2,120,2100,15.965460952512181,246.97832284860914,-99.95794748728157,-3.3381724953332865
2,-5.444878713059239,-61.56829931091971,30,0.0,0.0,2,120,2100,15.742570388647763,62.940908861407905,-99.8360311376223,-3.013244303243413
3,-57.5748817244863,-86.63696184361672,30,0.0,0.0,2,120,2100,16.099732416406248,62.839653951208476,-100.03108995038293,-3.9597712365357767
4,-176.2782610799736,-49.31971114898722,30,0.0,0.0,2,120,2100,16.492113239061204,63.19341354614414,-100.23979881894749,-3.3213078529842033
5,-16.469858512135033,-32.41514601201063,30,0.0,0.0,2,120,2100,15.202232050362314,84.05984317093075,-99.53263817612233,-2.5461609378405674
6,-77.79258656953714,32.153150969349,30,0.0,0.0,2,120,2100,15.998263893680813,182.74646828903013,-99.97547649559075,-2.9884437132445774
7,178.45023867607858,32.78666767935346,30,0.0,0.0,2,120,2100,16.611815729020318,242.40428262842227,-100.3026008099489,-3.3180213811703148
8,151.83072525802424,-19.65274491231959,30,0.0,0.0,2,120,2100,16.604580404159766,7.107084202414512,-100.29609031239276,-3.2779439062547207
9,62.97765941002575,-44.551964116908266,30,0.0,0.0,2,120,2100,15.884368774764864,17.85895036266379,-99.91398772617931,-2.974294226661489
10,-69.8378254917105,-59.617125700330156,30,0.0,0.0,2,120,2100,16.001684496924888,88.82694010965616,-99.97781723399585,-3.1373659426281804
11,146.19466858415467,84.45080314282518,30,0.0,0.0,2,120,2100,16.16990413634912,243.09410169316288,-100.06863155779378,-3.7998835801627684
12,100.99194560851038,4.239486680560788,30,0.0,0.0,2,120,2100,16.234893147175192,325.68157909473445,-100.10400435985153,-3.0725861029732293
13,35.43623235120515,-52.20531449291128,30,0.0,0.0,2,120,2100,15.715255356684455,35.78892615907955,-99.82090613091837,-2.923895298870825
14,17.886205009694436,-74.30152931707785,30,0.0,0.0,2,120,2100,15.93868658957951,55.06641206145014,-99.9437265321151,-3.299969636725912
15,-133.2396121843758,8.049041517639267,30,0.0,0.0,2,120,2100,16.508328592131267,160.9854986382619,-100.24788579463609,-3.2178939063559735
16,166.22039708972943,-65.0677168809863,30,0.0,0.0,2,120,2100,16.35782540112952,53.68159257310026,-100.16908943811596,-3.379181936294697
17,11.048074070747504,27.72483252334186,30,0.0,0.0,2,120,2100,15.010697065420052,260.03297758752853,-99.42192349438426,-2.422131345167676
18,97.40976305163304,-39.29032999620587,30,0.0,0.0,2,120,2100,16.181668225354382,9.526004533836783,-100.07476196596198,-3.1129694277376667
19,-137.18708525534234,33.84570645557669,30,0.0,0.0,2,120,2100,16.468555601964514,194.61770233585344,-100.22709260927464,-3.244803354852319
20,-9.860266063555542,38.86847179555309,30,0.0,0.0,2,120,2100,15.306704154277817,228.00493761430096,-99.592090278639,-2.6274696860546713
21,-4.021298429080275,44.556183388107286,30,0.0,0.0,2,120,2100,15.4201110729159,235.9261467314417,-99.65600753863639,-2.7159182445436447
22,160.59399508593924,-72.19959885102045,30,0.0,0.0,2,120,2100,16.29072098947019,53.910740471739814,-100.1334829703674,-3.446880290552572
23,9.317015530447463,83.96715761949406,30,0.0,0.0,2,120,2100,16.051530522332275,240.98022826085588,-100.00467960507375,-3.70126876678719
24,12.294231445921326,-58.60246399996085,30,0.0,0.0,2,120,2100,15.704466096486831,52.59524646004502,-99.81495224748603,-2.9653047498895364
25,-49.04961542624568,-85.84699528027762,30,0.0,0.0,2,120,2100,16.089269092859915,63.13903102291172,-100.02544115883514,-3.8659131517972334
26,-99.30591867248333,3.32656375832525,30,0.0,0.0,2,120,2100,16.2181997929358,153.37082686068646,-100.09404907901047,-3.0626823124636737
27,0.29622060635608705,-18.381035288880625,30,0.0,0.0,2,120,2100,14.531599125334937,59.10861884028509,-99.13864003564787,-2.1206087082772633
28,-23.879289157237253,47.015162698635805,30,0.0,0.0,2,120,2100,15.560415246951058,219.32889980284347,-99.734733489337,-2.807246869940419
29,-175.37999295905396,45.51556049020158,30,0.0,0.0,2,120,2100,16.520244014128043,235.4767335168845,-100.25471005725741,-3.3208185393734886
30,73.31195856077946,-8.62360993078481,30,0.0,0.0,2,120,2100,15.91752163080785,338.99671055694205,-99.93215038686405,-2.9027908366825805
31,169.73749118538734,83.69432924608216,30,0.0,0.0,2,120,2100,16.18662894626097,241.12782005096193,-100.07759758585203,-3.759927156457816
0,31.851890189556826,-2.5835815659805235,30,90.0,180.0,3,240,2100,16.148265758341417,88.14810981044315,-100.05817641094342,-3.332152030182755
1,27.974512425499967,75.37544711909635,30,90.0,180.0,3,240,2100,14.302856274944125,92.02548757450006,-99.00319867407404,-1.857768170913541
2,-5.444878713059239,-61.56829931091971,30,90.0,180.0,3,240,2100,16.641190243447486,125.44487871305921,-100.31767045772567,-3.7169024704884817
3,-57.5748817244863,-86.63696184361672,30,90.0,180.0,3,240,2100,16.79425045437453,177.57488172448637,-100.39625136638163,-4.463427766859608
4,-176.2782610799736,-49.31971114898722,30,90.0,180.0,3,240,2100,16.556925276967544,296.2782610799736,-100.27615690519387,-3.374485410879729
5,-16.469858512135033,-32.41514601201063,30,90.0,180.0,3,240,2100,16.427572018018754,136.46985851213503,-100.20605114196144,-3.5534822995866513
6,-77.79258656953714,32.153150969349,30,90.0,180.0,3,240,2100,15.677952979810707,197.7925865695371,-99.79852038605824,-2.7197648459039647
7,178.45023867607858,32.78666767935346,30,90.0,180.0,3,240,2100,15.666940951052077,301.5497613239214,-99.79402498111301,-2.550558369066416
8,151.83072525802424,-19.65274491231959,30,90.0,180.0,3,240,2100,16.3174724301594,328.16927474197576,-100.14929832044201,-3.060389677314413
9,62.97765941002575,-44.551964116908266,30,90.0,180.0,3,240,2100,16.52210438178787,57.02234058997425,-100.25573689985717,-3.4786532238299923
10,-69.8378254917105,-59.617125700330156,30,90.0,180.0,3,240,2100,16.628233435920823,189.83782549171053,-100.3109391398533,-3.6234716054309435
11,146.19466858415467,84.45080314282518,30,90.0,180.0,3,240,2100,13.33380866598089,333.80533141584533,-98.39634668627113,-1.181193459447417
12,100.99194560851038,4.239486680560788,30,90.0,180.0,3,240,2100,16.071712627871268,19.008054391489623,-100.01583759022898,-2.9402961940878902
13,35.43623235120515,-52.20531449291128,30,90.0,180.0,3,240,2100,16.577425793493937,84.56376764879485,-100.284896546507,-3.606731530813027
14,17.886205009694436,-74.30152931707785,30,90.0,180.0,3,240,2100,16.7218572280368,102.11379499030556,-100.35922194183853,-3.896955582922121
15,-133.2396121843758,8.049041517639267,30,90.0,180.0,3,240,2100,16.026274950963845,253.2396121843758,-99.99101598372185,-2.8330226658051627
16,166.22039708972943,-65.0677168809863,30,90.0,180.0,3,240,2100,16.66401580283222,313.77960291027057,-100.33127354283813,-3.613872344704536
17,11.048074070747504,27.72483252334186,30,90.0,180.0,3,240,2100,15.751716734987474,108.95192592925247,-99.84116573495481,-3.0643514795223514
18,97.40976305163304,-39.29032999620587,30,90.0,180.0,3,240,2100,16.48221440540093,22.590236948366964,-100.2323254255056,-3.345445200977718
19,-137.18708525534234,33.84570645557669,30,90.0,180.0,3,240,2100,15.648257144136837,257.18708525534237,-99.78217495015251,-2.5720740706004213
20,-9.860266063555542,38.86847179555309,30,90.0,180.0,3,240,2100,15.55455531322447,129.86026606355557,-99.73091093093107,-2.8402645942703635
21,-4.021298429080275,44.556183388107286,30,90.0,180.0,3,240,2100,15.436630801186697,124.02129842908028,-99.66479003406629,-2.729392679858642
22,160.59399508593924,-72.19959885102045,30,90.0,180.0,3,240,2100,16.708981564171555,319.40600491406076,-100.35396893044985,-3.76350521447877
23,9.317015530447463,83.96715761949406,30,90.0,180.0,3,240,2100,13.417373602229553,110.68298446955254,-98.45268533593244,-1.2705178353115285
24,12.294231445921326,-58.60246399996085,30,90.0,180.0,3,240,2100,16.621428614308446,107.70576855407865,-100.30759295929658,-3.6870815177555767
25,-49.04961542624568,-85.84699528027762,30,90.0,180.0,3,240,2100,16.78976816331019,169.04961542624574,-100.39388218033181,-4.377023899515817
26,-99.30591867248333,3.32656375832525,30,90.0,180.0,3,240,2100,16.082301393706704,219.3059186724833,-100.02087633944352,-2.952901744792043
27,0.29622060635608705,-18.381035288880625,30,90.0,180.0,3,240,2100,16.305807045660224,119.70377939364391,-100.14183297521713,-3.641399169809319
28,-23.879289157237253,47.015162698635805,30,90.0,180.0,3,240,2100,15.381001481879725,143.87928915723728,-99.63304027553639,-2.651307200500339
29,-175.37999295905396,45.51556049020158,30,90.0,180.0,3,240,2100,15.415293496309884,295.379992959054,-99.65213831401405,-2.4064286227534035
30,73.31195856077946,-8.62360993078481,30,90.0,180.0,3,240,2100,16.211464615945665,46.68804143922057,-100.09207904299326,-3.1424605805003383
31,169.73749118538734,83.69432924608216,30,90.0,180.0,3,240,2100,13.461604613109033,310.26250881461266,-98.48005348426031,-1.2629267836512803
0,30.32859116072035,-3.5401607994646866,31,-90.0,-180.0,1,0,2100,16.079833963609314,210.32859116072032,-100.0205930323066,-3.2913198644783264
1,28.621257003886427,77.01092440002881,31,-90.0,-180.0,1,0,2100,16.738213119919035,208.62125700388643,-100.36803724596676,-3.9594468025612044
2,-4.617205933872498,-61.0293539043581,31,-90.0,-180.0,1,0,2100,14.986437264128034,175.38279406612753,-99.40806145377368,-2.3518097531320707
3,-55.75550522679269,-86.41783424891892,31,-90.0,-180.0,1,0,2100,12.896123923941092,124.24449477320735,-98.11669237950642,-0.918173393511712
4,-176.23966945291272,-49.302647492007594,31,-90.0,-180.0,1,0,2100,15.326317102405623,3.7603305470872783,-99.60743477154284,-2.359818100901885
5,-17.215037693814054,-32.91832464077515,31,-90.0,-180.0,1,0,2100,15.664637140909711,162.7849623061859,-99.7922766264006,-2.9389735368118814
6,-77.63001609881383,32.178082255958,31,-90.0,-180.0,1,0,2100,16.425633584853216,102.36998390118617,-100.20582916229907,-3.3306212351779383
7,177.7044591591636,31.502687476394158,31,-90.0,-180.0,1,0,2100,16.420090295902085,357.7044591591636,-100.20021645907634,-3.161032632746084
8,151.56550765166662,-19.766541355515642,31,-90.0,-180.0,1,0,2100,15.871978784541904,331.5655076516666,-99.91001349368533,-2.6984601129787604
